"Ano";"Mês";"Grupo Econômico";"Empresa";"CNPJ";"UF";"Tipo de Outorga";"Tipo de Atendimento";"Acessos"
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1477
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";2303
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";6096
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";780
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";30
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";677
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";339
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";30
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";995
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";2473
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";179
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1590
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";2825
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";166
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";30
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";882
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1320
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";120
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";60
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";10208
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";986
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";3889
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";502
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";30
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";255
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";30
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";150
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;"";468
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1309
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";180
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";300
2017;12;ALARES;ALARES;2952192000161;RN;Autorização;"";23773
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;"";1811
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;"";234
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;"";783
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;"";646
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;"";2622
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;"";331
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RJ;Autorização;"";30
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;"";34287
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;"";844
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;"";3232
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;"";1381
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";60
2017;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;"";119
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";180
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";157
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";615
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1368
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";76
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";30
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";3
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";30
2017;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;"";6912
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";92062
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";4802
2017;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";131
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";8952
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";174
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";60
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";46856
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;"";4239
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";213
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SE;Autorização;"";1169
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";64
2017;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;"";3336
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PI;Autorização;"";42
2017;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;"";2
2017;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;"";8760
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";883
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";87
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";3
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";70044
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";785
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";768
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RO;Autorização;"";419
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";2329
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";500
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";101116
2017;12;TELEFÔNICA;VIVO;2558157000162;CE;Autorização;"";10783
2017;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;"";209
2017;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;"";5231
2017;12;TELEFÔNICA;VIVO;2558157000162;AL;Autorização;"";38745
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";7744
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";666
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";925
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";256
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";488
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";33749
2017;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;"";37
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";101099
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";12080
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";7
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";759
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";242
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";843
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MA;Autorização;"";379
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";370
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;"";153
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";524
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";63
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";100
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";1077
2017;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;"";18
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";6611
2017;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;"";8566
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";6
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";177
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";90
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SE;Autorização;"";164
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";16891
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";228
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";1530
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";36551
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";90
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";394
2017;12;TELECOM AMERICAS;CLARO;40432544000147;TO;Autorização;"";173
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";508
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";160
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";2017
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";15293
2017;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;"";793
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";90
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";60
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";98
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";94
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";374
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";2
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";60
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";38
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";1128
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";1965
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";408
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";195
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";16044
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";845
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";92
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";212
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";13788
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";2651
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";7232
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";2243
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";206
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";362
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MA;Autorização;"";1353
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";680
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";10383
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";84
2017;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;"";191
2017;12;TELEFÔNICA;VIVO;2558157000162;ES;Autorização;"";54372
2017;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;"";5957
2017;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;"";104
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";163
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";7
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";485
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";63
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";8598
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";196
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";22242
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";87862
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;"";244
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";1972
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";5038
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";90
2017;12;TELEFÔNICA;VIVO;2558157000162;RJ;Autorização;"";6330
2017;12;TELEFÔNICA;VIVO;2558157000162;RJ;Autorização;"";24997
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;"";505
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;"";488
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";510
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";149648
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";23664
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";262
2017;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;"";72
2017;12;TELEFÔNICA;VIVO;2558157000162;RS;Autorização;"";16437
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1195
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";3148
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";7654
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1150
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";1370
2017;12;PREFEITURA DE LONDRINA/COPEL;PREFEITURA DE LONDRINA/COPEL;1371416000189;PR;Autorização;"";4703
2017;12;TELEFÔNICA;VIVO;2558157000162;RJ;Autorização;"";215
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";2
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";2321
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";5567
2017;12;TELEFÔNICA;VIVO;2558157000162;GO;Autorização;"";9
2017;12;TELEFÔNICA;VIVO;2558157000162;GO;Autorização;"";13350
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";4923
2017;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;"";188
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";11502
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";2
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";1665
2017;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;"";7975
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";1931
2017;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;"";304
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";51
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";264270
2017;12;TELEFÔNICA;VIVO;2558157000162;GO;Autorização;"";49
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";120
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;"";135
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";614
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";137
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";10
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SE;Autorização;"";39949
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";15907
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";436
2017;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;"";4736
2017;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;"";34
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";19310
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;"";8644
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";1217
2017;12;TELEFÔNICA;VIVO;2558157000162;CE;Autorização;"";3
2017;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;"";95
2017;12;TELEFÔNICA;VIVO;2558157000162;CE;Autorização;"";180
2017;12;TELEFÔNICA;VIVO;2558157000162;PE;Autorização;"";797
2017;12;TELEFÔNICA;VIVO;2558157000162;RJ;Autorização;"";1968
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PI;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";848
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RO;Autorização;"";979
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";65629
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";60
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";111451
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";34344
2017;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;"";4
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";15203
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";301
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";61524
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;"";126484
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";174
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";45
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";117908
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";316
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PI;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";494
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";55079
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";64563
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";44
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";184
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";3655
2017;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;"";765
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";1451
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";60
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";155
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";259395
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";3423
2017;12;OI;OI;33000118000179;SP;Autorização;"";145920
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";3133
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";21361
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";291
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PI;Autorização;"";40
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";6
2017;12;OI;OI;33000118000179;SP;Autorização;"";720
2017;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;"";1278
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";276
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";2842
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";4490
2017;12;OI;OI;33000118000179;MG;Autorização;"";3590
2017;12;OI;OI;33000118000179;SP;Autorização;"";4720
2017;12;OI;OI;33000118000179;SP;Autorização;"";780
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";130
2017;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;"";450
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";17250
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";16548
2017;12;TELECOM AMERICAS;CLARO;40432544000147;TO;Autorização;"";15567
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";225
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";1069
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";21371
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";126
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";11768
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";36649
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RO;Autorização;"";13779
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";33
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";5952
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";31
2017;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;"";90
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;"";9079
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";3657
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";1455
2017;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;"";60
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";36
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";703
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;"";162
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";235
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";32
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";3139
2017;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;"";247
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;"";215
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";11416
2017;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;"";355
2017;12;TELECOM AMERICAS;CLARO;40432544000147;TO;Autorização;"";1420
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";621
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";30
2017;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";1
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;"";2
2017;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;"";568
2017;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;"";136910
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";48892
2017;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;"";450154
